Platform Type,Center,Platform,Level,Sample,Barcode,File Name
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A24X-01,TCGA-AR-A24X-01A-11D-A16A-05,6057833159_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A24X-01,TCGA-AR-A24X-01A-11D-A16A-05,6057833159_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FB-01,TCGA-AC-A2FB-01A-11D-A17F-05,6057833159_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FB-01,TCGA-AC-A2FB-01A-11D-A17F-05,6057833159_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A24L-01,TCGA-AR-A24L-01A-11D-A16A-05,6057833159_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A24L-01,TCGA-AR-A24L-01A-11D-A16A-05,6057833159_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A1QZ-01,TCGA-E9-A1QZ-01A-21D-A16A-05,6057833159_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A1QZ-01,TCGA-E9-A1QZ-01A-21D-A16A-05,6057833159_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FB-11,TCGA-AC-A2FB-11A-13D-A17F-05,6057833159_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FB-11,TCGA-AC-A2FB-11A-13D-A17F-05,6057833159_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A255-01,TCGA-AR-A255-01A-11D-A16A-05,6057833159_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A255-01,TCGA-AR-A255-01A-11D-A16A-05,6057833159_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FF-01,TCGA-AC-A2FF-01A-11D-A17F-05,6057833159_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FF-01,TCGA-AC-A2FF-01A-11D-A17F-05,6057833159_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FF-11,TCGA-AC-A2FF-11A-13D-A17F-05,6057833166_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FF-11,TCGA-AC-A2FF-11A-13D-A17F-05,6057833166_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FG-01,TCGA-AC-A2FG-01A-11D-A17F-05,6057833166_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FG-01,TCGA-AC-A2FG-01A-11D-A17F-05,6057833166_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FG-11,TCGA-AC-A2FG-11A-22D-A17F-05,6057833166_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FG-11,TCGA-AC-A2FG-11A-22D-A17F-05,6057833166_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27V-01,TCGA-D8-A27V-01A-12D-A17F-05,6057833166_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27V-01,TCGA-D8-A27V-01A-12D-A17F-05,6057833166_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-EW-A2FS-01,TCGA-EW-A2FS-01A-11D-A17F-05,6057833166_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-EW-A2FS-01,TCGA-EW-A2FS-01A-11D-A17F-05,6057833166_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-EW-A2FV-01,TCGA-EW-A2FV-01A-11D-A17F-05,6057833166_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-EW-A2FV-01,TCGA-EW-A2FV-01A-11D-A17F-05,6057833166_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27K-01,TCGA-D8-A27K-01A-11D-A16G-05,6229009059_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27K-01,TCGA-D8-A27K-01A-11D-A16G-05,6229009059_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A28Q-01,TCGA-BH-A28Q-01A-11D-A16G-05,6229009059_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A28Q-01,TCGA-BH-A28Q-01A-11D-A16G-05,6229009059_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A245-01,TCGA-E9-A245-01A-22D-A16G-05,6229009059_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A245-01,TCGA-E9-A245-01A-22D-A16G-05,6229009059_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GI-A2C8-01,TCGA-GI-A2C8-01A-11D-A16G-05,6229009059_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GI-A2C8-01,TCGA-GI-A2C8-01A-11D-A16G-05,6229009059_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26Y-01,TCGA-C8-A26Y-01A-11D-A16G-05,6229009059_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26Y-01,TCGA-C8-A26Y-01A-11D-A16G-05,6229009059_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A25A-01,TCGA-A2-A25A-01A-12D-A16G-05,6229009059_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A25A-01,TCGA-A2-A25A-01A-12D-A16G-05,6229009059_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A259-01,TCGA-A2-A259-01A-11D-A16G-05,6229009059_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A259-01,TCGA-A2-A259-01A-11D-A16G-05,6229009059_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27E-01,TCGA-D8-A27E-01A-11D-A16G-05,6229009060_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27E-01,TCGA-D8-A27E-01A-11D-A16G-05,6229009060_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26V-01,TCGA-C8-A26V-01A-11D-A16G-05,6229009060_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26V-01,TCGA-C8-A26V-01A-11D-A16G-05,6229009060_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A273-01,TCGA-C8-A273-01A-11D-A16G-05,6229009060_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A273-01,TCGA-C8-A273-01A-11D-A16G-05,6229009060_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27M-01,TCGA-D8-A27M-01A-11D-A16G-05,6229009060_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27M-01,TCGA-D8-A27M-01A-11D-A16G-05,6229009060_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26Z-01,TCGA-C8-A26Z-01A-11D-A16G-05,6229009060_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26Z-01,TCGA-C8-A26Z-01A-11D-A16G-05,6229009060_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27R-01,TCGA-D8-A27R-01A-11D-A16G-05,6229009060_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27R-01,TCGA-D8-A27R-01A-11D-A16G-05,6229009060_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A274-01,TCGA-C8-A274-01A-11D-A16G-05,6229009060_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A274-01,TCGA-C8-A274-01A-11D-A16G-05,6229009060_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26W-01,TCGA-C8-A26W-01A-11D-A16G-05,6229009060_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26W-01,TCGA-C8-A26W-01A-11D-A16G-05,6229009060_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27G-01,TCGA-D8-A27G-01A-11D-A16G-05,6229009060_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27G-01,TCGA-D8-A27G-01A-11D-A16G-05,6229009060_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A1R0-01,TCGA-E9-A1R0-01A-22D-A16G-05,6229009060_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A1R0-01,TCGA-E9-A1R0-01A-22D-A16G-05,6229009060_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27N-01,TCGA-D8-A27N-01A-11D-A16G-05,6229009060_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27N-01,TCGA-D8-A27N-01A-11D-A16G-05,6229009060_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27H-01,TCGA-D8-A27H-01A-11D-A16G-05,6229009066_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27H-01,TCGA-D8-A27H-01A-11D-A16G-05,6229009066_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A25D-01,TCGA-A2-A25D-01A-12D-A16G-05,6229009066_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A25D-01,TCGA-A2-A25D-01A-12D-A16G-05,6229009066_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27L-01,TCGA-D8-A27L-01A-11D-A16G-05,6229009066_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27L-01,TCGA-D8-A27L-01A-11D-A16G-05,6229009066_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A275-01,TCGA-C8-A275-01A-21D-A16G-05,6229009066_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A275-01,TCGA-C8-A275-01A-21D-A16G-05,6229009066_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27F-01,TCGA-D8-A27F-01A-11D-A16G-05,6229009066_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27F-01,TCGA-D8-A27F-01A-11D-A16G-05,6229009066_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27P-01,TCGA-D8-A27P-01A-11D-A16G-05,6229009066_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27P-01,TCGA-D8-A27P-01A-11D-A16G-05,6229009066_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27W-01,TCGA-D8-A27W-01A-11D-A16G-05,6229009066_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27W-01,TCGA-D8-A27W-01A-11D-A16G-05,6229009066_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A295-01,TCGA-E9-A295-01A-11D-A16G-05,6229009066_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A295-01,TCGA-E9-A295-01A-11D-A16G-05,6229009066_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27I-01,TCGA-D8-A27I-01A-11D-A16G-05,6229009066_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27I-01,TCGA-D8-A27I-01A-11D-A16G-05,6229009066_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26X-01,TCGA-C8-A26X-01A-31D-A16G-05,6229009066_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A26X-01,TCGA-C8-A26X-01A-31D-A16G-05,6229009066_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27T-01,TCGA-D8-A27T-01A-11D-A16G-05,6229009066_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-D8-A27T-01,TCGA-D8-A27T-01A-11D-A16G-05,6229009066_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2QI-01,TCGA-AC-A2QI-01A-12D-A19Z-05,6285633051_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2QI-01,TCGA-AC-A2QI-01A-12D-A19Z-05,6285633051_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A2P5-01,TCGA-E2-A2P5-01A-11D-A19Z-05,6285633051_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A2P5-01,TCGA-E2-A2P5-01A-11D-A19Z-05,6285633051_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FM-11,TCGA-AC-A2FM-11B-32D-A19Z-05,6285633051_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FM-11,TCGA-AC-A2FM-11B-32D-A19Z-05,6285633051_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2QJ-01,TCGA-AC-A2QJ-01A-12D-A19Z-05,6285633051_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2QJ-01,TCGA-AC-A2QJ-01A-12D-A19Z-05,6285633051_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A2P6-01,TCGA-E2-A2P6-01A-11D-A19Z-05,6285633051_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A2P6-01,TCGA-E2-A2P6-01A-11D-A19Z-05,6285633051_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B6-01,TCGA-BH-A0B6-01A-11D-A19Z-05,6285633051_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B6-01,TCGA-BH-A0B6-01A-11D-A19Z-05,6285633051_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LJ-01,TCGA-AR-A2LJ-01A-12D-A19Z-05,6285633051_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LJ-01,TCGA-AR-A2LJ-01A-12D-A19Z-05,6285633051_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FM-01,TCGA-AC-A2FM-01A-11D-A19Z-05,6285633051_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FM-01,TCGA-AC-A2FM-01A-11D-A19Z-05,6285633051_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FE-01,TCGA-AC-A2FE-01A-11D-A19Z-05,6285633051_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FE-01,TCGA-AC-A2FE-01A-11D-A19Z-05,6285633051_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A1LE-01,TCGA-E2-A1LE-01A-12D-A19Z-05,6285633051_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A1LE-01,TCGA-E2-A1LE-01A-12D-A19Z-05,6285633051_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A3BB-01,TCGA-AC-A3BB-01A-21D-A19Z-05,6285633051_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A3BB-01,TCGA-AC-A3BB-01A-21D-A19Z-05,6285633051_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A3J1-01,TCGA-A7-A3J1-01A-11D-A212-05,6285633072_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A3J1-01,TCGA-A7-A3J1-01A-11D-A212-05,6285633072_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A3M8-01,TCGA-C8-A3M8-01A-11D-A212-05,6285633072_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-C8-A3M8-01,TCGA-C8-A3M8-01A-11D-A212-05,6285633072_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A3DX-01,TCGA-E2-A3DX-01A-21D-A212-05,6285633072_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A3DX-01,TCGA-E2-A3DX-01A-21D-A212-05,6285633072_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A3KC-01,TCGA-A2-A3KC-01A-11D-A212-05,6285633072_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A3KC-01,TCGA-A2-A3KC-01A-11D-A212-05,6285633072_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A3J0-01,TCGA-A7-A3J0-01A-11D-A212-05,6285633072_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A3J0-01,TCGA-A7-A3J0-01A-11D-A212-05,6285633072_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A3IZ-01,TCGA-A7-A3IZ-01A-11D-A212-05,6285633072_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A3IZ-01,TCGA-A7-A3IZ-01A-11D-A212-05,6285633072_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A3HO-01,TCGA-E9-A3HO-01A-11D-A212-05,6285633072_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A3HO-01,TCGA-E9-A3HO-01A-11D-A212-05,6285633072_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A23G-01,TCGA-AC-A23G-01A-11D-A212-05,6285633072_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A23G-01,TCGA-AC-A23G-01A-11D-A212-05,6285633072_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A3KD-01,TCGA-A2-A3KD-01A-12D-A212-05,6285633072_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A3KD-01,TCGA-A2-A3KD-01A-12D-A212-05,6285633072_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A3HN-01,TCGA-AC-A3HN-01A-11D-A212-05,6285633072_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A3HN-01,TCGA-AC-A3HN-01A-11D-A212-05,6285633072_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FK-01,TCGA-AC-A2FK-01A-12D-A17Z-05,6929718014_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FK-01,TCGA-AC-A2FK-01A-12D-A17Z-05,6929718014_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DF-01,TCGA-GM-A2DF-01A-11D-A17Z-05,6929718014_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DF-01,TCGA-GM-A2DF-01A-11D-A17Z-05,6929718014_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LL-01,TCGA-AR-A2LL-01A-11D-A17Z-05,6929718014_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LL-01,TCGA-AR-A2LL-01A-11D-A17Z-05,6929718014_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LE-01,TCGA-AR-A2LE-01A-11D-A17Z-05,6929718030_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LE-01,TCGA-AR-A2LE-01A-11D-A17Z-05,6929718030_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DD-01,TCGA-GM-A2DD-01A-11D-A17Z-05,6929718030_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DD-01,TCGA-GM-A2DD-01A-11D-A17Z-05,6929718030_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A2JS-01,TCGA-E9-A2JS-01A-11D-A17Z-05,6929718030_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A2JS-01,TCGA-E9-A2JS-01A-11D-A17Z-05,6929718030_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LM-01,TCGA-AR-A2LM-01A-11D-A17Z-05,6929718030_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LM-01,TCGA-AR-A2LM-01A-11D-A17Z-05,6929718030_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DN-01,TCGA-GM-A2DN-01A-11D-A17Z-05,6929718030_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DN-01,TCGA-GM-A2DN-01A-11D-A17Z-05,6929718030_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FO-01,TCGA-AC-A2FO-01A-11D-A17Z-05,6929718030_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AC-A2FO-01,TCGA-AC-A2FO-01A-11D-A17Z-05,6929718030_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DK-01,TCGA-GM-A2DK-01A-21D-A17Z-05,6929718030_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DK-01,TCGA-GM-A2DK-01A-21D-A17Z-05,6929718030_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DH-01,TCGA-GM-A2DH-01A-11D-A17Z-05,6929718030_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DH-01,TCGA-GM-A2DH-01A-11D-A17Z-05,6929718030_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LK-01,TCGA-AR-A2LK-01A-11D-A17Z-05,6929718030_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LK-01,TCGA-AR-A2LK-01A-11D-A17Z-05,6929718030_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DM-01,TCGA-GM-A2DM-01A-11D-A17Z-05,6929718030_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DM-01,TCGA-GM-A2DM-01A-11D-A17Z-05,6929718030_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A2JT-01,TCGA-E9-A2JT-01A-22D-A18O-05,6929718036_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E9-A2JT-01,TCGA-E9-A2JT-01A-22D-A18O-05,6929718036_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DB-01,TCGA-GM-A2DB-01A-31D-A18O-05,6929718036_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DB-01,TCGA-GM-A2DB-01A-31D-A18O-05,6929718036_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DC-01,TCGA-GM-A2DC-01A-11D-A18O-05,6929718036_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DC-01,TCGA-GM-A2DC-01A-11D-A18O-05,6929718036_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LO-01,TCGA-AR-A2LO-01A-31D-A18O-05,6929718036_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LO-01,TCGA-AR-A2LO-01A-31D-A18O-05,6929718036_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-HN-A2NL-01,TCGA-HN-A2NL-01A-11D-A18O-05,6929718036_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-HN-A2NL-01,TCGA-HN-A2NL-01A-11D-A18O-05,6929718036_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LQ-01,TCGA-AR-A2LQ-01A-22D-A18O-05,6929718036_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A2LQ-01,TCGA-AR-A2LQ-01A-22D-A18O-05,6929718036_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DL-01,TCGA-GM-A2DL-01A-11D-A18O-05,6929718043_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DL-01,TCGA-GM-A2DL-01A-11D-A18O-05,6929718043_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DA-01,TCGA-GM-A2DA-01A-11D-A18O-05,6929718043_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2DA-01,TCGA-GM-A2DA-01A-11D-A18O-05,6929718043_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2D9-01,TCGA-GM-A2D9-01A-11D-A18O-05,6929718043_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-GM-A2D9-01,TCGA-GM-A2D9-01A-11D-A18O-05,6929718043_R02C02_Red.idat
